id,tweets_en,searchQuery,Sentiment
1720070244822393203,"Long live Palestine, down with Zionism!

#AlKassamBrigades / Turkish Armed Forces to Gaza / #ابو_عبيدة / #Palestine/Idiot /Gaye Erkan/ Alevi",Palestine,neutral
1720100347740606924,"🇫🇷🗣️ FLASH: Michel Collon facing Bruno Attal in the show Les Incorrectibles.

#Israel | #Hamas | #Palestine | #Gaza | #Biden | #Netanyahu | #Putin | #Macron | @MichelCollon @Incorrectibles

To stay informed, follow @les_spectateurs",Palestine,neutral
1720318236376383730,"Our oil is running out. Generators will be shut down. All ventilators and other equipment will stop working and there will be an unprecedented number of patient deaths in the history of the hospital.
Al Shafa Hospital Gaza.
When will the Muslim rulers wake up? 
#Palestine #Israel",Palestine,positive
1720241826958119218,"“The ever-scheming European imperialists wisely placed Israel where she could geographically divide the Arab world, infiltrate and sow the seed of dissension among African leaders and also divide the Africans against the Asians.”

- Malcolm X, “Zionist Logic”",Israel,negative
1720318487791653373,It originated as a call for the elimination of Israel. That's antisemitic AF,Israel,negative
1720318486788870646,Insanity,Israel,neutral
1720318234518528427,"DO NOT STAY SILENT
WE ARE THE VOICE OF PALESTINE 
STOP THE GENOCIDE

ITS A HUMANITARIAN DUTY

#StopGenocideInGaza
#CeaseFireInGaza
#ceasefirenow
#freepalestine
#gazagenocide
#gazaunderattack 
#gaza_under_attack",Palestine,positive
1720168307716927996,"Latest
3,648 children killed

UN #HumanRights Office: Israel's #Jabaliacampmassacre amounts to #WarCrimes
news.un.org/en/story/2023/11…

nitter.net/kk131066/status/…
#Biden #Netanyahu #Fascism #Palestine #PalestinianGenocide #genocide #Gaza #GazaAttack #Gaza_Genocide #PalestinianLivesMatter",Palestine,neutral
1720318233910337544,FALSE,Palestine,negative
1720314931021816125,"Until when we let innocent people became victims. Be human, it's not that hard.

WE STAND IN SOLIDARITY WITH PALESTINE 🇵🇸✊

ITS A HUMANITARIAN DUTY
FREE PALESTINE 🇵🇸

#StopGenocideInGaza 
#CeaseFireInGaza 
#CeaseFireNOW
#FreePalestine",Palestine,neutral
1720162655271346364,Bringing this back☺️,Palestine,negative
1720316620369768897,"#Trial_of_Zionist_leaders_as_war_criminals #Trial_of_Biden_as_war_criminals_wanted
Please spread the hashtag and use it in our posts
#Gaza_cemetery_of_invaders
#StormCiaran
#Abu Obeida
#Gaza now
#Urgent_Palestine
#GazaGenocide
#Gaza
#Genocide_in_Gaza
#PalestineHolocaust
#Palestine",Palestine,negative
1720277057391996992,"please post it on weverse. please let every army know the people who are suffering is just like us. that could be us too, the difference is just the location. my heart hurts so fcking much",Palestine,negative
1720203179168579662,"Palestine didn’t exist, but Shakespeare mentioned it many times in his work during 1600s, lmao okay Steven.",Palestine,neutral
1717099807536275594,"While we pray and fight for Palestine to be free let us not forget about countries like Sudan who need our support too. 
✊🏽🇸🇩",Palestine,negative
1719010811920941077,Reminder: Don't stop talking about Palestine.,Palestine,negative
1720318486214529273,"2/
In #France like, or more than elsewhere, the community of victims is targeted a 2nd time
By an Arab Muslim crowd who are instilled with hatred of the Jew from childhood
By the ultra-left like #GuillaumeMeurice who carries out the #nazification of #Israel
@vkokoszka @AdeleVanReeth",Israel,negative
1720282237143597500,"Mimin wants to decode these two videos before Sayyid Hassan Nasrallah's speech

In the new video released for the speech of the Secretary General of Lebanon's Hezbollah today (Friday), it shows at 2:26, ​​which at first glance indicates that the END of Zionist Israel has arrived.",Israel,negative
1720318485832823222,"Soon Israel will no longer be on the map of the terrorist world.

And you are like new father Israel Mubarak",Israel,negative
1720035676756881509,"This morning Israel bombed the al-Ghafri tower where there are press offices. Ismail Abu Hatab was wounded and the rest of his colleagues survived.

Photo: Mohamed al-Helow

Today is the International Day against Impunity for crimes against #Journalists",Israel,negative
1720097885776408854,"🌩️⚡️Hamas's economic war against Israel ⚡️ 🌩️ 

A thread 🧵",Israel,neutral
1720318451372462448,"Hezbollah Leader Nasrallah Will Soon Speak Out on The Israel-Gaza Conflict.
To know more:
canadainvestment.data.blog/2…
#IsrealGazaWar",Gaza,neutral
1720318450881409053,"In an abusive relationship,
It is not the bruises on the body that hurts.
It is the wounds of the heart and the scars on the mind
Give peace a chance

Hezbollah Vivian Hisbah Gen V Ajax Frog Suarez Scam Arsenal Cuba Gaza City Assange Maldives Rwanda Ponzi Sukuna  Bashar Al-assad $MEME Shaq Israel Ponzi Wemby Zionist Spurs Dino Ivanka Sodom",Gaza,negative
1720025459629641851,"Let's pray together for Palestine🙏🏻

At least more than 3 thousand children in Gaza have died over the last three weeks.

Save The Children stated that the death toll of children could still increase considering that more than 1,000 children were reported missing in Gaza.",Gaza,neutral
1720183795322687573,"During the 2008-09 Gaza War, an Israeli tank fired two shells at his home, killing three of his precious daughters - the ones he'd told me all about 

He wasn't the enemy. He'd cared for both Palestinians and Israelis daily.  The bombs didn't distinguish when they hit his home 8/",Gaza,neutral
1719968088731386351,Tunisian tennis player Anas Jaber bursts into tears as she talks about the traumatized children in #Gaza and her inability to celebrate her win at these hard times.,Gaza,negative
1719600939450134658,"DON'T STOP TALKING ABOUT GAZA AND PALESTINE 

ITS A HUMANITARIAN DUTY

FREE PALESTINE 🇵🇸
no internet communication, no food, no safe place to live

#StopGenocideInGaza 
#CeaseFireInGaza 
#CeaseFireNOW
#FreePalestine",Palestine,negative
1720211877450383534,"Télé Palestine interviewed Maître Gilles Devers who, on November 9, will file a complaint for genocide against Israel before the International Criminal Court.
👉 Full interview: piped.video/jyCSJuFciDM?si=sDUu…

#Gaza_Genocide #ICC #gillesdevers",Palestine,negative
1720113851465691661,"🇵🇸♥️🇶🇦| Mashae Allah tabarak Allah

“By God, if they do what they do, they will not win.”

The Qatari cub, “Ibrahim Al-Mansouri,” recites verses from the Holy Qur’an in a sweet voice, and anticipates from them the impossibility of the continued victory of the Zionists over the Muslims, even if it takes a long time.

#Palestine_Our_Cause | #Palestine | #Gaza
#Gaza_is_victorious | #Nadeeb_Qatar | #Qatar 🇶🇦",Palestine,negative
1720184636670669075,"And We made before them a barrier, and behind them a barrier, and We covered them, so they did not see.",Palestine,negative
1720318226293284978,"May God curse you...
May God make them suffer 1000 times as much as those who directly or indirectly support this GENOCIDE.

Have a blessed Friday #ELKASSAMBRIGADES AFAD Amen Kasım #EbuUbeyde #Palestine #Palestine #WeDoNot WantZionistsOnTheShelf",Palestine,negative
1720318225982882161,"A Hamas Leader dots his i's regarding his objectives (it's not the liberation of ""Palestine"", nor ""the Two-State Solution"") - Dreuz.info dreuz.info/2023/11/un- leader…",Palestine,neutral
1720210418159821210,"This map was issued by National Geographic in 1947, one year before the Nakba, there was no such thing called “Israel”.",Israel,neutral
1720230322791440688,"The effects of the Schumann resonance are felt in matter and the Khazarian puppets are no longer capable of lying as before

""Israel doesn't target anyone but civilians! - I mean TERRORISTS!"" Spokesperson for the Israeli Prime Minister

""I am also saddened that since October 7, everything has changed and the focus is on the other side. People try to suggest that there is a moral equivalent between us. But that is impossible. WE ARE NOT VICTIMS! That is to say, excuse me, we are victims, not aggressors. Sorry."" -Ambassador of Israel to Australia",Israel,negative
1720318481697010032,"nitter.net/SupremeBeingNes/…            #EthnicCleansingOfPalestine
#IsraelTerroristCountry 
#IsraelApartheidstate 
#israel_a_war_criminal 
#Israel_Enemy_of_Humanity 
#Israel_is_a_gang_not_a_state 
#IsraeliButchers 
#America
#England 
#France 
#European_union
#Israel_is_ISIS
#Palestinian_lives_matter 
#PalestineHolocaust 
#PalestineGenocide 
#EndTheOccupation
#Nakba",Israel,neutral
1720318447844991131,"She is the same girl who loved the sound of bombs dropped on Gaza. Karma is a bitch, wait for it witch.",Gaza,negative
1720318447341703175,American doesn’t need more RADICAL MUSLIMS TERRORIST FROM GAZA,Gaza,neutral
1720107449976287462,"Today #MrFAFO is a Zionist. He is singing Israel's national anthem 🇮🇱
😍",Israel,neutral
1720318480858185830,"The end of Israel and America are numbered
$RATIO @0xEthoz",Israel,neutral
1720218039155642665,"🛑 | 🇩🇿 Algerian parliament officially authorized Abdel Majid Tebboune, the president of this country, to go to war with Israel by a 100% vote.",Israel,neutral
1717043337683751371,"I want every ""I stand with Israel"" person to watch this and ask themselves if they'd be able to look this boy in the eyes and tell him he deserves this.",Israel,negative
1720233565395231095,"URGENT 🇦🇷 | While the Foreign Ministry in charge of Cafiero and the de facto President Sergio Massa criticize Israel, Javier Milei along with other deputies signed a document requesting an EXTRAORDINARY SESSION to discuss the RELEASE of the ARGENTINE HOSTAGES kidnapped by the terrorist group HAMAS",Israel,negative
1720030237352702292,"I say Israeli Arab but he, and many others, identify as Palestinian citizens of Israel. I don't know if we understand what it means, as a Palestinian, as a Muslim brother, to voluntarily see what some of our people have done.",Israel,negative
1720067413792686326,"Accusations against Russia over targeting civilians have been excoriating, the favorite cry being ""war crime."" Fact is, Russia takes great pains to avoid civilian casualties.

But when it comes to actual deliberate targeting of civilian populations, such as what Israel is doing to Gazans, you can hear a pin drop.

If it wasn't for double standards, the imperialist U.S. and the neocolonialist West would have no standards at all.",Israel,negative
1720318479096512857,"In addition he is Christian, pro-Israel.
Exchange your numbers",Israel,neutral
1720318224993067049,#Palestine #west #Gaza,Palestine,negative
1720115375147200799,🇵🇸 VIDEO - A video circulating in the United States of a Muslim thanking Orthodox Jews for their support of Palestine.,Palestine,neutral
1720318223222981104,"Please go and vote in this poll, showing your support to Palestine and the murdred children.",Palestine,negative
1720318479012675906,"My friend is very skilled at deceiving people, but be careful, I don't pay.",Israel,negative
1720318478135996908,🇮🇱 ISRAEL IS A TERRORIST STATE!,Israel,negative
1720318477783683385,"Sleepy Joe administration: We are not telling Israel how to conduct the war.

Also Sleepy Joe administration:",Israel,negative
1720318477141991856,Excuse me -- 425 million! Approve the aid to Israel! Why would you hold it up in order to release more funds to Ukraine when Biden just unilaterally did so.,Israel,negative
1720318222023770198,"Aslam Alaikum
Jummah Mubarak ✨
Pray for Palestine 🫶
#FreePalestine #gazastrip",Palestine,negative
1720156553452433496,"This footage showed the owner of the land and the occupier.
Free Palestine 🇵🇸",Palestine,negative
1718670678654644409,"jews supporting palestine, a thread;",Palestine,negative
1720142611174895924,"The disaster in Gaza cannot continue. The world must act to save innocent lives. But just as a humanitarian response is critical, it is equally important to lay out a path to a two-state solution and a democratic Palestine. Israel cannot bomb its way to a long-term solution.",Palestine,negative
1720204445412188211,"Whitechapel, London today - Vigil for Palestine - speech - ‘don’t kill babies in our name’ - #Gaza_Genocide 🇵🇸",Palestine,neutral
1720318476240175398,Ohh so only israel has that risk no one else in the world thought about that and israel didn’t even bother to tell it’s best friend America about that risk,Israel,negative
1720318475678425130,"certainly time for Syria to take back the Golan Heights....

I wouldn't want to be a 'settler' right now in the Golan or anywhere in Israel near the Lebanese border these days",Israel,negative
1719524799100133468,"Kafr Qassem Massacre:

In october 29, 1956 Israel was a military regime. It put a curfew on Palestinian villages(who has citizenship) at 9pm, including Kafr Qassem. But on this day, the curfew was moved to 5pm. This decision was taken at 1pm, the mayor of Kofr Qassem was told at 4.30pm. 

Hundreds of Palestinian workers were out in fields, unaware of the curfew. The Israeli border guard made no effort to tell the workers, what did the IDF commander Isaachar Shadmi say about Palestinians out past curfew? “I don’t want sentimentality; i don’t want detainees”.

When asked to clarify his words, he said: “may God have mercy on them”, he ordered to indiscriminately kill every Palestinian out past curfew.

In a truck…on their way home from the fields..47 Palestinian citizens were stopped by the Israeli border guard, they were lined up and shot dead.

Israel imposed a two month ban on media reporting on the crime,after outrage, protest and global pressure, 11 soldiers were put on trial and 8 were convicted, Israel tried to evade the crime by setting up mock trials for the soldiers, they were sentenced to 15-17 years in prison, then it was reduced until all soldiers were released.

But the worst part is Isaachar Shadmi’s trial. Shadami was acquitted, he was only found guilty of exceeding his authority in extending curfew, he walked free, only having to pay symbolic $ 0.01

When will justice be served?

#75YearsOfCrimes
#BallonDor
#BeforeOct7",Israel,negative
1717974789535506614,"Why does the US gov’t support Israel no matter what?

Hint: it has to do with imperialism.

BT’s @keipritsker explains the crucial role Israel plays in US domination of the Middle East and geopolitics.",Israel,negative
1720207302576259123,"🏛️ By associating #Israel with Nazism, Mahiedine Mekhissi has tarnished the French athletics team and undermined the values ​​of sport and Olympism. I asked the Minister of Sports to intervene with the IOC to withdraw her medals.

➡️ m.facebook.com/story.php?sto…",Israel,neutral
1720318474420113440,"This lady ignores that Jewish congregation Neturai Karta are against the state of Israel, and in fact burn Israeli flags and join Pro-Palestine protests.",Israel,negative
1720318474361487388,Well we all know he is looking for any reason not to support Israel,Israel,negative
1720263614085439794,Anti-Zionist Jews burn Israeli flag in Jerusalem.,Israel,neutral
1720018997499003103,"📢Afghanistan, Islamic Emirate The Taliban demands the opening of roads and corridors for its troops to reach Palestine to fight Israel. They also called for an oil and trade embargo on Tel Aviv.

 Source: Russian News",Israel,neutral
1720218227584704669,"There are more than a thousand children missing in the rubble of Gaza, they have already killed almost 4,000 children, they have already killed nearly 10,000 people, they have used prohibited weapons against the Palestinian people, but these Colombian Congressmen a few days ago declared themselves friends of Israel and They gave their support, therefore they are enemies of Palestine and must be in favor of what is happening to them. LET'S NEVER FORGET WHO THEY ARE:",Gaza,negative
1720273192839684437,#Israel is ethnically cleansing the native Palestinians to make room for fresh settlers and the new #oil project in #Gaza.,Gaza,neutral
1718746896431513792,"From Gal Gadot we know, this family is ANJIR nyaleg all 🤣🤣🤣

Supporters of genocide in Gaza
👇",Gaza,positive
1720318446339055962,"Not a war on Gaza. Rather, ideological genocide, teach your children this, make them watch photos and videos
@POTUS
@UNarabic @AJArabicnet @ajmubasher @AJArabic @AJA_Egypt @CNN @cnnarabic @euronewsar",Gaza,neutral
1720285923542208628,"“If Iran is drawn into the conflict more directly, that could be cataclysmic for the world.” 

Glenn Carle, Former Deputy National Intelligence Officer, for the CIA talks to Al Jazeera about possible scenarios in the Israel-Gaza war ⤵️",Gaza,negative
1720318445705933240,"#Gaza_Genocide Where did diplomacy get the Palestinian’s ? Living in a concentration camp, often without basics like water and electricity. There is no option but to fight.",Gaza,negative
1720318218777280634,"These people have eaten India along with Palestine, the whole world has eaten it, you are going crazy by eating cow dung.",Palestine,neutral
1720167252530511885,"We are not numbers, 
We are universes full of life and stories.

English:
“Today, Thursday, was the wedding of my sister-in-law, Asma Odeh (21 years old). She was an innocent, delicate, superior girl with a high moral character. She was satisfied with the least bit of living, and her entire life was simple. She was preparing for the wedding by buying a white dress and choosing songs for the wedding.

She hated war and suffered from hysterical fear of the sound of bombs. The last thing she wrote on WhatsApp at 6 a.m. to her sister was that she was feeling her last moments.

When the bombing intensified, she sat with the whole family in the corner of a dark room, pale with terror, praying and repeating, “Allah is sufficient for us and the best of those on whom to depend.”

At 9 a.m., she took her last breath when a thousand-kilogram missile crushed her bones, martyring her along with her father, mother, brother, sister-in-law, and five other cousins.”",Palestine,negative
1720004831107322147,my teacher to my friend asking if we can bring the flag of palestine to sch 😅😅,Palestine,negative
1720318218290758111,Free palestine from the muslims!,Palestine,neutral
1720318217804218780,Hence 1948. Before that it was Palestine 🇵🇸,Palestine,negative
1719950311123558449,This is crazy! Free Palestine 🇵🇸 ❤️‍🩹,Palestine,neutral
1720232447780987164,"At a solidarity march with Gaza in London, a young Palestinian man asks a protester: Why do you support Palestine? See what he said!
#Gaza_is_victorious",Palestine,negative
1720318215782588785,"Israel says it encircles #Gaza City as death toll tops 9,000
#Israel #Palestine",Palestine,negative
1720318214788329798,"🇮🇱🇺🇲Israel & America both are real terrorist states.
#FreePelastine 🇵🇸 #Palestine #Gaza",Palestine,negative
1720318214385570076,"Thank God
I wouldn't want to see this pfp",Palestine,negative
1720318213727064305,"#StopGenocideInGaza #StopGazaGenocide #CeasefireForGaza  #Palestine #palestineGencide  #IsraeliWarCrimes #IsraeliNewNazism 
#PalestineWillBeFree",Palestine,negative
1720318445198139867,"What is happening in Gaza is not a war. It is genocide. Why? First, your leaders have been calling for the extermination of the Palestinians, even on national television. Second, your armies are deliberately targeting civilians, and the indoctrinated Israeli public support it.",Gaza,negative
1720138107788664987,"The International Union of Muslim Scholars has issued a religious decree, urging governments and official military forces to take immediate action to prevent the devastation of Gaza",Gaza,neutral
1720278883625497023,"An entire residential block is completely leveled to the ground by thousands of tons of Israeli bombs in a densely populated camp of Braij, southern Gaza City.",Gaza,neutral
1720178464446103856,🇵🇸🇮🇱 A volunteer at a hospital takes care of a child who is the only survivor of his family from an Israeli terrorist attack in Gaza,Gaza,negative
1720147721674260970,"🚨 Israel has now dropped the equivalent of TWO NUCLEAR BOMBS on Gaza.

Meanwhile, the “international community” is SILENT!",Gaza,neutral
1720081093297311997,don’t forget to keep boycotting disney and 🏴‍☠️ the show! you can be excited but remember that pjotv shouldn’t be your priority when the platform it’ll stream on supports israel and has donated millions to their cause!!! you should also remember to hold rick accountable.,Israel,negative
1720229104325165434,US Congress: Domestic political dispute blocks Israel aid tagesschau.de/ausland/amerik… #USA #Ukraine #Israel,Israel,negative
1720292503096598581,"After the soviet union fell, America had an opportunity to pretty much forget about geopolitics, leave the rest of the world behind, and enjoy a thousand year reign of endless eighties vibes.

But they chose world domination and standing with Israel instead. 😭",Israel,negative
1720318472045953176,Cease aid to Israel.  Best way to end war,Israel,negative
1715303307768459692,"So what's the story behind this map that's been circulating online for years and pops up every time there's a debate about #Israel and #Palestine?

Is it telling the truth? 

Is it fake?

Let's uncover the real story: 👇",Palestine,negative
1720318212724998613,Counting the Kids - Israel and Palestine countingthekids.org/,Palestine,negative
1718155979815309776,"Palestine will always be protected by ALLAH the Almighty, let's always pray for our brothers and sisters who are there and more punishment for Israel, laknatullah

#FreePalestine #FreePalestineFromZionistOccupation #FreePalestineFromZionist #IsraelTerrorist #StopGazaGenocide #Gazabombing",Palestine,negative
1720318211705778581,"DONOTORS #GazaGenocide | Now the price is heavily discounted to 50%, if you still have 1% faith in your heart, 1% love in your conscience, you definitely won't buy it.

Buying this = we are participating in funding the genocide of the massacre of thousands of children & civilians in #Gaza. 🇵🇸 #Palestine #ZionismIsTerrorism",Palestine,negative
1720133592615878985,"People of Gaza... ""We either live free or we die standing up""

#Gaza is the name of Glory and Honor 🇵🇸

 #CeasefireForGaza #FreePalestine #EbuUbeyde #FreePalaestine #Palestine",Palestine,negative
1720306216306368905,"They don’t want to free Palestine. They want to obliterate Israel and form an Islamic State in its place. 

That’s why Jordan and Egypt won’t take Palestinian refugees.",Palestine,negative
1719733118762885419,"""Why is #CeasefireNOW not trending anymore. People only did this as a trend""
It's not trending anymore because

a) people want others to use the tag when spreading info about Palestine NOT crappy interaction boat that does nothing to help and

b) it's the middle of the week so",Palestine,negative
1720318210468200743,Shut down Palestine and Hamas terrorist will have no place left to run to except back to Islam.,Palestine,negative
1720318442576699841,Do not be a party to the genocide committed against the oppressed Palestinian people by providing arms to #KillerHerdIsrael with the goods you buy and sell. @derincebelediye #raftasiyonisteyiz #Gaza,Gaza,negative
1718308062983790615,"While Israeli aggression is demolishing the Gaza Strip, settlers’ terrorism is at its peak in the West Bank under the protection of the Israeli occupation forces. Today Israeli settlers burned farmlands in Sabastia located in the northwest of Nablus.

#Gaza_Under_Attack
#Palestine
#IsraeliWarCrimes",Gaza,negative
1720306722282099090,"#BREAKING | Al-Qassam Brigades: Our fighters ambushed an Israeli force northwest of Beit Lahia and killed four soldiers at point-blank range.

#Gaza",Gaza,neutral
1720196691482018088,"🚨🇮🇱 ISRAEL'S ZIONIST LIES about October 7th EXPOSED by Max Blumenthal (@MaxBlumenthal) of The Grayzone.

🚨 For our full conversation, subscribe to my X Premium for $3.",Israel,negative
1720318471437738093,Lies liess liesss! Israel is a terrorist state!!!,Israel,negative
1720290757615972581,You are robbing the U.S. for Israel.,Israel,negative
1719637340056858921,"I didn't “lose” 21 family members. 

Israel KILLED 21 members of my family, including my father, two brothers, 3 sisters, and 14 of my nieces and nephews.",Israel,negative
1719623098335707426,"Palestinian solidarity organized by Malaysia is covered in the news in Germany. Keep talking guys. Spread the truth, tell the world about Israel's atrocities.
.
Although the German news narrative is usually pro-Israel (because of the fear of being called a Nazi again), but when our actions like this are broadcast, to some extent we can inject the curiosity of those who are deceived by Zionist propaganda.

EVERY ACTION MATTERS!
#EndIsraeliOccupation",Israel,negative
1720318470368436263,"I bet Rustam Bogatirev would remind you otherwise, or did he beat you so bad he implemented the lying methods of Zionist Israel where you lie about your defeats?",Israel,negative
1720079506327863645,"A long war has one goal: They want you to get used to us being killed. they want this to become normal. Don't get tired, walk the streets every day wherever you are. Be our voices. Even if it lasts a year. #Gaza",Gaza,neutral
1720123571777769722,"lsraeli warplanes flatten a residential block in Bureij camp, Gaza.",Gaza,neutral
1719823630777856172,"The #IDF have also expanded in some areas in the south of Gaza, along the border fence.",Gaza,neutral
1720318438650855428,Starmer ignores request from councillor delegation to meet to discuss Gaza skwawkbox.org/2023/11/03/sta… via @skwawkbox Is Starmer gleeful at the murder of babies? Or is he a feart crapping sold-his-soul?,Gaza,neutral
1720185433508708585,"🚨🇵🇸 Urgent 🚨

After suffering heavy losses on the ground in recent days, the Israeli occupation army bombarded #Gaza consecutively for 13 hours, sparing no women, children, elderly or injured people. To take revenge for the defeats suffered on the ground, the Zionist army relentlessly attacks civilians!

#Palestine
#PalestineGenocidePeople
#PalestineWillBeFree #GazaHospital
#GazaHospitalAttack
#PalestineUnderAttack
#PalestineResists
#FreePalestina
#GazaUnderAttack
#GazaConflict
#Gaza
#gazaunderattack
#PalestineGenocide
#Gazagenocide
#GenocideinGaza",Gaza,negative
1720299290961023126,"OCCUPIED WEST BANK – Numerous Israeli soldiers were ambushed in Jenin:

Hebrew channels ask people of Israel to pray for the lives of their soldiers in Jenin, say Israeli forces have fallen into a surprise ambush,",Israel,neutral
1719323899232395622,"a big fuck you to anyone who has the audacity to still in support for war criminals Israel. you are blind and God will blind you more in hell. open your eyes assholes how can you not see this as a genocide and ethnic cleansing is mind blowing. 
#CeasefireNOW #FreePalestine",Israel,neutral
1719113977873965436,"“Tell us we are safe, and we will leave the hospital. There is no safe place – not in the south, not in the whole of Gaza.” As airstrikes continue, these are the pleas of some of those trapped in Gaza, as @SalmaCNN reports.",Gaza,negative
1720253804313243650,"UN: Israel's attack on Jabalia Refugee Camp in Gaza is considered a war crime
gelora.co/2023/11/pbb-serang…",Gaza,negative
1720052538924314917,"""It is required by Shari'ah law that (Arab) governments and armies immediately intervene to save Gaza from genocide and mass destruction.""

Fatwa by the International Union of Muslim Scholars.

Read more: 5pillarsuk.com/2023/11/01/is…",Gaza,negative
1720214345626583491,"Abu Obeidah: One of our most prominent operations yesterday afternoon was a simultaneous operation in northwest Gaza, where our Mujahideen were able to destroy 6 tanks.",Gaza,negative
1720102738934022245,Ah well…#Gaza,Gaza,negative
1720014229925749155,This is what they’re trying to do in Gaza ..,Gaza,negative
1720318468346761573,Israel self-defense is Islamophobia,Israel,negative
1720183652519407658,me looking at that one hoodie once it starts getting cold,Israel,neutral
1720318466899558673,"Yes I know. But he doesn't make laws. To protect the life of the unborn, a careful congress is necessary. We citizens cannot influence the Judicial Branch, we can influence the Legislative and Executive Branches and they are the ones who can protect family and life.",Israel,negative
1720210679284572417,"🚨🇺🇸🇮🇱 60,000 HOMELESS VETERANS in the United States and the House just passed $14.3 BILLION in “aid” for Israel?",Israel,neutral
1720318434897285524,They #IDF bombing kids women #Gaza_Genicide,Gaza,negative
1720312665740829044,"The Gaza Health Ministry's count of those slaughtered by Israel turned out to be accurate. They have now published ID numbers to correspond with names of the dead. I'm sorry your ""mispacha"" is so hellbent on mass murder.",Gaza,neutral
1719866192175726701,"These Freudian slips are becoming pathological:

Netanyahu’s spokeswoman: “We’re not targeting anyone else in Gaza but civilians… but rather but rather terrorists”

Israel’s ambassador to Australia: “there’s no moral equivalency; We’re not the victims… sorry we’re the victims”",Gaza,negative
1718316274625716507,"Watch the atrocities of the Israeli war machine, and pay attention to what you hear... They are the #children of #Gaza, and this has been their life since the beginning of the aggression.

The number of martyrs in the Gaza Strip since the start of the Israeli aggression has reached 7,650, including 3,195 children and 1,863 women, with the number of wounded reaching 19,450.

Watch the crimes of the Israeli war machine, and pay a little attention to what you hear.. They are #Gaza_children, this is their life since the aggression began.

The death toll in the Gaza Strip since the start of the Israeli aggression reached 7,650, including 3,195 children and 1,863 women, and the number of wounded reached 19,450.

#Gaza_Under_Attack
#Palestine
#IsraeliWarCrimes
@FoxNews @BBCWorld @CNN",Gaza,negative
1720298826257371196,The remarkable lie that Israel “occupied” Gaza without a single soldier or civilian there is one of the many contributions of anti-Israel activists to Orwellian discourse.,Gaza,negative
1720211445726527956,"⚠️Palestinian TV Correspondent Salman Al Bishr drops his bulletproof vest that says ""PRESS"" on the ground upon hearing the news of his colleague Mohammed Abu Khattab being killed...

#antireport #GazaGenocide #gaza #Gaza #FreePalestine
Thanx @JohnJohn878937 !",Gaza,positive
1720318433399579128,#Israel pressures ##Egypt to accept #Gaza refugees for foreign debt relief new.thecradle.co/articles-id…,Gaza,neutral
1720318209562223042,"Guge grief 🥺
The world is insane, thay is not supporting these Palestinians
#ajavol #مترك_المسردي #Sanibaodaibaoxinglot #غزة_تنتصر #Ciaran #StormCiaran #Palestine #Israel #JungKook_GOLDEN
#مترك_المسردي",Palestine,negative
1720187805517721945,"The Balfour Declaration, or how Israel were gifted Palestine by the Brits 🇬🇧",Palestine,positive
1720318208098304180,"What can we to do to help the Palestinians 
1. Never stop making sincere Duas. Dua is the Weapon of the Believers.
2. Spread awareness 
3. Educate others about the History of #Palestine 
4. Boycott products of the oppressors and their supporters.

#palestineGencide",Palestine,negative
1720288636569338130,"Eyes really can't deceive each other🤭🤭
This picture is connected together but on different faces. That's it.",Palestine,negative
1720145699596345660,"Hezbollah launched a rocket attack on Kiryat Shmona in northern Israel
#Palestine #Gaza
#GazaGenocide #Gaza_Tantsar",Palestine,negative
1720298842254430582,the same msnbc that dismissed two muslim anchors bc they were pro palestine on live tv?,Palestine,negative
1720045264600260756,The misgovernment represented by Lulla says that Israel's reaction is insane! It will be?,Israel,negative
1720318463871418477,God bless Israel,Israel,negative
1720203672959791549,"🔴 LAST MINUTE

The Algerian Parliament unanimously authorizes the country's president Abdelmadjid Tebboune to go to war with Israel to protect the Palestinians.",Israel,neutral
1720183366962520528,These next 4 years Sánchez and Yolanda Díaz are going to promote as many left-wing measures as they are now implementing sanctions against Israel,Israel,negative
1720318432808182223,"Long live, God bless you, Lord",Gaza,negative
1719670628490584073,"- Nebal Farsakh, spokesperson for the #Palestine Red Crescent Society: They ask people to evacuate themselves with no transportation, with no fuel, no cars. How are they going to make it?

#GazaGenoside 

nbcnews.com/news/world/trapp…",Palestine,positive
1720184894549102891,"BBC is such a cowardly and disgusting organization. they will report any game of telephone they get from zionists as true and real facts, but when reporting on Palestine they have to add unnecessary comments and adjectives. “hamas-run health ministry”. i know what you aim for",Palestine,negative
1720318204218634663,And were supposed to believe palestine supporters actually care about innocent lives?,Palestine,negative
1720318203853939187,being excluded from others feels so bad,Palestine,negative
1720298002793763236,"B'Tselem, the Israeli Information Center for Human Rights in the Occupied Territories, posted a video online.

“Majdi Awad, a 65-year-old father, was shot dead. Awad is the 132nd Palestinian killed by Israel in the West Bank since 7/10.

B'Tselem said: “Since the start of the war, armed settlers, sometimes accompanied by soldiers, have beaten some residents, attacked others with stones, damaged property and threatened community members with serious injury. They didn't leave the place. Settler violence is only one component of Israeli policy aimed at evicting communities. The Palestinians know that no one will come to their aid, the army and the police refuse to protect them.

B'Tselem denounces an increase in illegal expulsions, destruction of homes and assassinations of Palestinians by settlers following the distribution of weapons of war to settlers by the government.",Israel,negative
1720318463128814057,"You should apologize for supporting Israel

Please read a new book in 2023",Israel,negative
1720318462894236058,long live israel,Israel,neutral
